"","id","state","date","tavg","tmax","tmin","prcp"
"23714","USC00210643","MN",2020-02-11,NA,NA,NA,0
"23715","USC00210643","MN",2020-02-12,NA,NA,NA,NA
"23716","USC00210643","MN",2020-02-13,NA,NA,NA,NA
"23717","USC00210643","MN",2020-02-14,NA,NA,NA,8
"23718","USC00210643","MN",2020-02-15,NA,NA,NA,0
"23719","USC00210643","MN",2020-02-16,NA,NA,NA,0
"23720","USC00210643","MN",2020-02-17,NA,NA,NA,3
"23721","USC00210643","MN",2020-02-18,NA,NA,NA,NA
"23722","USC00210643","MN",2020-02-19,NA,NA,NA,0
"23723","USC00210643","MN",2020-02-20,NA,NA,NA,0
"23724","USC00210643","MN",2020-02-21,NA,NA,NA,0
"23725","USC00210643","MN",2020-02-22,NA,NA,NA,0
"23726","USC00210643","MN",2020-02-23,NA,NA,NA,0
"23727","USC00210643","MN",2020-02-24,NA,NA,NA,0
"23728","USC00210643","MN",2020-02-25,NA,NA,NA,0
"23729","USC00210643","MN",2020-02-26,NA,NA,NA,0
"23730","USC00210643","MN",2020-02-27,NA,NA,NA,0
"23731","USC00210643","MN",2020-02-28,NA,NA,NA,0
"23732","USC00210643","MN",2020-02-29,NA,NA,NA,0
"23733","USC00210643","MN",2020-03-01,NA,NA,NA,0
"23734","USC00210643","MN",2020-03-02,NA,NA,NA,0
"23735","USC00210643","MN",2020-03-03,NA,NA,NA,NA
"23736","USC00210643","MN",2020-03-04,NA,NA,NA,0
"23737","USC00210643","MN",2020-03-05,NA,NA,NA,3
"23738","USC00210643","MN",2020-03-06,NA,NA,NA,5
"23739","USC00210643","MN",2020-03-07,NA,NA,NA,0
"23740","USC00210643","MN",2020-03-08,NA,NA,NA,0
"23741","USC00210643","MN",2020-03-09,NA,NA,NA,0
"23742","USC00210643","MN",2020-03-10,NA,NA,NA,0
"23743","USC00210643","MN",2020-03-11,NA,NA,NA,0
"23744","USC00210643","MN",2020-03-12,NA,NA,NA,0
"23745","USC00210643","MN",2020-03-13,NA,NA,NA,13
"23746","USC00210643","MN",2020-03-14,NA,NA,NA,0
"23747","USC00210643","MN",2020-03-15,NA,NA,NA,0
"23748","USC00210643","MN",2020-03-16,NA,NA,NA,18
"23749","USC00210643","MN",2020-03-17,NA,NA,NA,0
"23750","USC00210643","MN",2020-03-18,NA,NA,NA,3
"23751","USC00210643","MN",2020-03-19,NA,NA,NA,20
"23752","USC00210643","MN",2020-03-20,NA,NA,NA,0
"23753","USC00210643","MN",2020-03-21,NA,NA,NA,0
"23754","USC00210643","MN",2020-03-22,NA,NA,NA,0
"23755","USC00210643","MN",2020-03-23,NA,NA,NA,13
"23756","USC00210643","MN",2020-03-24,NA,NA,NA,0
"23757","USC00210643","MN",2020-03-25,NA,NA,NA,3
"23758","USC00210643","MN",2020-03-26,NA,NA,NA,0
"23759","USC00210643","MN",2020-03-27,NA,NA,NA,0
"23760","USC00210643","MN",2020-03-28,NA,NA,NA,0
"23761","USC00210643","MN",2020-03-29,NA,NA,NA,0
"23762","USC00210643","MN",2020-03-30,NA,NA,NA,0
"23763","USC00210643","MN",2020-03-31,NA,NA,NA,0
"23764","USC00210643","MN",2020-04-01,NA,NA,NA,0
"23765","USC00210643","MN",2020-04-02,NA,NA,NA,91
"23766","USC00210643","MN",2020-04-03,NA,NA,NA,61
"23767","USC00210643","MN",2020-04-04,NA,NA,NA,NA
"23768","USC00210643","MN",2020-04-05,NA,NA,NA,NA
"23769","USC00210643","MN",2020-04-06,NA,NA,NA,5
"23770","USC00210643","MN",2020-04-07,NA,NA,NA,23
"23771","USC00210643","MN",2020-04-08,NA,NA,NA,5
"23772","USC00210643","MN",2020-04-09,NA,NA,NA,13
"23773","USC00210643","MN",2020-04-10,NA,NA,NA,0
"23774","USC00210643","MN",2020-04-11,NA,NA,NA,0
"23775","USC00210643","MN",2020-04-12,NA,NA,NA,NA
"23776","USC00210643","MN",2020-04-13,NA,NA,NA,NA
"23777","USC00210643","MN",2020-04-14,NA,NA,NA,15
"23778","USC00210643","MN",2020-04-15,NA,NA,NA,0
"23779","USC00210643","MN",2020-04-16,NA,NA,NA,0
"23780","USC00210643","MN",2020-04-17,NA,NA,NA,0
"23781","USC00210643","MN",2020-04-18,NA,NA,NA,0
"23782","USC00210643","MN",2020-04-19,NA,NA,NA,NA
"23783","USC00210643","MN",2020-04-20,NA,NA,NA,NA
"23784","USC00210643","MN",2020-04-21,NA,NA,NA,13
"23785","USC00210643","MN",2020-04-22,NA,NA,NA,0
"23786","USC00210643","MN",2020-04-23,NA,NA,NA,0
"23787","USC00210643","MN",2020-04-24,NA,NA,NA,0
"23788","USC00210643","MN",2020-04-25,NA,NA,NA,0
"23789","USC00210643","MN",2020-04-26,NA,NA,NA,0
"23790","USC00210643","MN",2020-04-27,NA,NA,NA,NA
"23791","USC00210643","MN",2020-04-28,NA,NA,NA,NA
"23792","USC00210643","MN",2020-04-29,NA,NA,NA,79
"23793","USC00210643","MN",2020-04-30,NA,NA,NA,0
"23794","USC00210643","MN",2020-05-01,NA,NA,NA,0
"23795","USC00210643","MN",2020-05-02,NA,NA,NA,38
"23796","USC00210643","MN",2020-05-03,NA,NA,NA,0
"23797","USC00210643","MN",2020-05-04,NA,NA,NA,0
"23798","USC00210643","MN",2020-05-05,NA,NA,NA,0
"23799","USC00210643","MN",2020-05-06,NA,NA,NA,0
"23800","USC00210643","MN",2020-05-07,NA,NA,NA,0
"23801","USC00210643","MN",2020-05-08,NA,NA,NA,NA
"23802","USC00210643","MN",2020-05-09,NA,NA,NA,NA
"23803","USC00210643","MN",2020-05-10,NA,NA,NA,3
"23804","USC00210643","MN",2020-05-11,NA,NA,NA,0
"23805","USC00210643","MN",2020-05-12,NA,NA,NA,0
"23806","USC00210643","MN",2020-05-13,NA,NA,NA,0
"23807","USC00210643","MN",2020-05-14,NA,NA,NA,109
"23808","USC00210643","MN",2020-05-15,NA,NA,NA,3
"23809","USC00210643","MN",2020-05-16,NA,NA,NA,0
"23810","USC00210643","MN",2020-05-17,NA,NA,NA,0
"23811","USC00210643","MN",2020-05-18,NA,NA,NA,0
"23812","USC00210643","MN",2020-05-19,NA,NA,NA,0
"23813","USC00210643","MN",2020-05-20,NA,NA,NA,0
"23814","USC00210643","MN",2020-05-21,NA,NA,NA,0
"23815","USC00210643","MN",2020-05-22,NA,NA,NA,0
"23816","USC00210643","MN",2020-05-23,NA,NA,NA,0
"23817","USC00210643","MN",2020-05-24,NA,NA,NA,0
"23818","USC00210643","MN",2020-05-25,NA,NA,NA,0
"23819","USC00210643","MN",2020-05-26,NA,NA,NA,94
"23820","USC00210643","MN",2020-05-27,NA,NA,NA,198
"23821","USC00210643","MN",2020-05-28,NA,NA,NA,0
"23822","USC00210643","MN",2020-05-29,NA,NA,NA,0
"23823","USC00210643","MN",2020-05-30,NA,NA,NA,0
"23824","USC00210643","MN",2020-05-31,NA,NA,NA,0
"23825","USC00210643","MN",2020-06-01,NA,NA,NA,3
"23826","USC00210643","MN",2020-06-02,NA,NA,NA,0
"23827","USC00210643","MN",2020-06-03,NA,NA,NA,0
"23828","USC00210643","MN",2020-06-04,NA,NA,NA,46
"23829","USC00210643","MN",2020-06-05,NA,NA,NA,8
"23830","USC00210643","MN",2020-06-06,NA,NA,NA,0
"23831","USC00210643","MN",2020-06-07,NA,NA,NA,112
"23832","USC00210643","MN",2020-06-08,NA,NA,NA,279
"23833","USC00210643","MN",2020-06-09,NA,NA,NA,165
"23834","USC00210643","MN",2020-06-10,NA,NA,NA,56
"23835","USC00210643","MN",2020-06-11,NA,NA,NA,15
"23836","USC00210643","MN",2020-06-12,NA,NA,NA,0
"23837","USC00210643","MN",2020-06-13,NA,NA,NA,0
"23838","USC00210643","MN",2020-06-14,NA,NA,NA,0
"23839","USC00210643","MN",2020-06-15,NA,NA,NA,0
"23840","USC00210643","MN",2020-06-16,NA,NA,NA,0
"23841","USC00210643","MN",2020-06-17,NA,NA,NA,0
"23842","USC00210643","MN",2020-06-18,NA,NA,NA,419
"23843","USC00210643","MN",2020-06-19,NA,NA,NA,18
"23844","USC00210643","MN",2020-06-20,NA,NA,NA,0
"23845","USC00210643","MN",2020-06-21,NA,NA,NA,13
"23846","USC00210643","MN",2020-06-22,NA,NA,NA,0
"23847","USC00210643","MN",2020-06-23,NA,NA,NA,0
"23848","USC00210643","MN",2020-06-24,NA,NA,NA,18
"23849","USC00210643","MN",2020-06-25,NA,NA,NA,0
"23850","USC00210643","MN",2020-06-26,NA,NA,NA,18
"23851","USC00210643","MN",2020-06-27,NA,NA,NA,0
"23852","USC00210643","MN",2020-06-28,NA,NA,NA,0
"23853","USC00210643","MN",2020-06-29,NA,NA,NA,0
"23854","USC00210643","MN",2020-06-30,NA,NA,NA,0
"23855","USC00210643","MN",2020-07-01,NA,NA,NA,15
"23856","USC00210643","MN",2020-07-02,NA,NA,NA,0
"23857","USC00210643","MN",2020-07-03,NA,NA,NA,0
"23858","USC00210643","MN",2020-07-04,NA,NA,NA,0
"23859","USC00210643","MN",2020-07-05,NA,NA,NA,0
"23860","USC00210643","MN",2020-07-06,NA,NA,NA,0
"23861","USC00210643","MN",2020-07-07,NA,NA,NA,5
"23862","USC00210643","MN",2020-07-08,NA,NA,NA,155
"23863","USC00210643","MN",2020-07-09,NA,NA,NA,287
"23864","USC00210643","MN",2020-07-10,NA,NA,NA,5
"23865","USC00210643","MN",2020-07-11,NA,NA,NA,3
"23866","USC00210643","MN",2020-07-12,NA,NA,NA,0
"23867","USC00210643","MN",2020-07-13,NA,NA,NA,0
"23868","USC00210643","MN",2020-07-14,NA,NA,NA,264
"23869","USC00210643","MN",2020-07-15,NA,NA,NA,15
"23870","USC00210643","MN",2020-07-16,NA,NA,NA,3
"23871","USC00210643","MN",2020-07-17,NA,NA,NA,127
"23872","USC00210643","MN",2020-07-18,NA,NA,NA,330
"23873","USC00210643","MN",2020-07-19,NA,NA,NA,18
"23874","USC00210643","MN",2020-07-20,NA,NA,NA,0
"23875","USC00210643","MN",2020-07-21,NA,NA,NA,224
"23876","USC00210643","MN",2020-07-22,NA,NA,NA,NA
"23877","USC00210643","MN",2020-07-23,NA,NA,NA,NA
"23878","USC00210643","MN",2020-07-24,NA,NA,NA,5
"23879","USC00210643","MN",2020-07-25,NA,NA,NA,239
"23880","USC00210643","MN",2020-07-26,NA,NA,NA,0
"23881","USC00210643","MN",2020-07-27,NA,NA,NA,0
"23882","USC00210643","MN",2020-07-28,NA,NA,NA,NA
"23883","USC00210643","MN",2020-07-29,NA,NA,NA,0
"23884","USC00210643","MN",2020-07-30,NA,NA,NA,0
"23885","USC00210643","MN",2020-07-31,NA,NA,NA,0
"23886","USC00210643","MN",2020-08-01,NA,NA,NA,0
"23887","USC00210643","MN",2020-08-02,NA,NA,NA,0
"23888","USC00210643","MN",2020-08-03,NA,NA,NA,0
"23889","USC00210643","MN",2020-08-04,NA,NA,NA,0
"23890","USC00210643","MN",2020-08-05,NA,NA,NA,0
"23891","USC00210643","MN",2020-08-06,NA,NA,NA,0
"23892","USC00210643","MN",2020-08-07,NA,NA,NA,0
"23893","USC00210643","MN",2020-08-08,NA,NA,NA,399
"23894","USC00210643","MN",2020-08-09,NA,NA,NA,38
"23895","USC00210643","MN",2020-08-10,NA,NA,NA,117
"23896","USC00210643","MN",2020-08-11,NA,NA,NA,0
"23897","USC00210643","MN",2020-08-12,NA,NA,NA,0
"23898","USC00210643","MN",2020-08-13,NA,NA,NA,406
"23899","USC00210643","MN",2020-08-14,NA,NA,NA,300
"23900","USC00210643","MN",2020-08-15,NA,NA,NA,NA
"23901","USC00210643","MN",2020-08-16,NA,NA,NA,0
"23902","USC00210643","MN",2020-08-17,NA,NA,NA,0
"23903","USC00210643","MN",2020-08-18,NA,NA,NA,0
"23904","USC00210643","MN",2020-08-19,NA,NA,NA,104
"23905","USC00210643","MN",2020-08-20,NA,NA,NA,30
"23906","USC00210643","MN",2020-08-21,NA,NA,NA,0
"23907","USC00210643","MN",2020-08-22,NA,NA,NA,3
"23908","USC00210643","MN",2020-08-23,NA,NA,NA,3
"23909","USC00210643","MN",2020-08-24,NA,NA,NA,0
"23910","USC00210643","MN",2020-08-25,NA,NA,NA,NA
"23911","USC00210643","MN",2020-08-26,NA,NA,NA,13
"23912","USC00210643","MN",2020-08-27,NA,NA,NA,0
"23913","USC00210643","MN",2020-08-28,NA,NA,NA,13
"23914","USC00210643","MN",2020-08-29,NA,NA,NA,13
"23915","USC00210643","MN",2020-08-30,NA,NA,NA,0
"23916","USC00210643","MN",2020-08-31,NA,NA,NA,216
"23917","USC00210643","MN",2020-09-01,NA,NA,NA,NA
"23918","USC00210643","MN",2020-09-02,NA,NA,NA,NA
"23919","USC00210643","MN",2020-09-03,NA,NA,NA,NA
"23920","USC00210643","MN",2020-09-04,NA,NA,NA,NA
"23921","USC00210643","MN",2020-09-05,NA,NA,NA,NA
"23922","USC00210643","MN",2020-09-06,NA,NA,NA,NA
"23923","USC00210643","MN",2020-09-07,NA,NA,NA,NA
"23924","USC00210643","MN",2020-09-08,NA,NA,NA,0
"23925","USC00210643","MN",2020-09-09,NA,NA,NA,0
"23926","USC00210643","MN",2020-09-10,NA,NA,NA,0
"23927","USC00210643","MN",2020-09-11,NA,NA,NA,NA
"23928","USC00210643","MN",2020-09-12,NA,NA,NA,NA
"23929","USC00210643","MN",2020-09-13,NA,NA,NA,NA
"23930","USC00210643","MN",2020-09-14,NA,NA,NA,NA
"23931","USC00210643","MN",2020-09-15,NA,NA,NA,NA
"23932","USC00210643","MN",2020-09-16,NA,NA,NA,0
"23933","USC00210643","MN",2020-09-17,NA,NA,NA,0
"23934","USC00210643","MN",2020-09-18,NA,NA,NA,0
"23935","USC00210643","MN",2020-09-19,NA,NA,NA,0
"23936","USC00210643","MN",2020-09-20,NA,NA,NA,NA
"23937","USC00210643","MN",2020-09-21,NA,NA,NA,0
"23938","USC00210643","MN",2020-09-22,NA,NA,NA,0
"23939","USC00210643","MN",2020-09-23,NA,NA,NA,0
"23940","USC00210643","MN",2020-09-24,NA,NA,NA,0
"23941","USC00210643","MN",2020-09-25,NA,NA,NA,NA
"23942","USC00210643","MN",2020-09-26,NA,NA,NA,NA
"23943","USC00210643","MN",2020-09-27,NA,NA,NA,NA
"23944","USC00210643","MN",2020-09-28,NA,NA,NA,NA
"23945","USC00210643","MN",2020-09-29,NA,NA,NA,23
"23946","USC00210643","MN",2020-09-30,NA,NA,NA,66
"23947","USC00210643","MN",2020-10-01,NA,NA,NA,NA
"23948","USC00210643","MN",2020-10-02,NA,NA,NA,NA
"23949","USC00210643","MN",2020-10-03,NA,NA,NA,NA
"23950","USC00210643","MN",2020-10-04,NA,NA,NA,NA
"23951","USC00210643","MN",2020-10-05,NA,NA,NA,NA
"23952","USC00210643","MN",2020-10-06,NA,NA,NA,NA
"23953","USC00210643","MN",2020-10-07,NA,NA,NA,NA
"23954","USC00210643","MN",2020-10-08,NA,NA,NA,NA
"23955","USC00210643","MN",2020-10-09,NA,NA,NA,NA
"23956","USC00210643","MN",2020-10-10,NA,NA,NA,0
"23957","USC00210643","MN",2020-10-11,NA,NA,NA,NA
"23958","USC00210643","MN",2020-10-12,NA,NA,NA,NA
"23959","USC00210643","MN",2020-10-13,NA,NA,NA,NA
"23960","USC00210643","MN",2020-10-14,NA,NA,NA,41
"23961","USC00210643","MN",2020-10-15,NA,NA,NA,64
"23962","USC00210643","MN",2020-10-16,NA,NA,NA,20
"23963","USC00210643","MN",2020-10-17,NA,NA,NA,28
"23964","USC00210643","MN",2020-10-18,NA,NA,NA,NA
"23965","USC00210643","MN",2020-10-19,NA,NA,NA,NA
"23966","USC00210643","MN",2020-10-20,NA,NA,NA,NA
"23967","USC00210643","MN",2020-10-21,NA,NA,NA,NA
"23968","USC00210643","MN",2020-10-22,NA,NA,NA,NA
"23969","USC00210643","MN",2020-10-23,NA,NA,NA,33
"23970","USC00210643","MN",2020-10-24,NA,NA,NA,0
"23971","USC00210643","MN",2020-10-25,NA,NA,NA,0
"23972","USC00210643","MN",2020-10-26,NA,NA,NA,0
"23973","USC00210643","MN",2020-10-27,NA,NA,NA,NA
"23974","USC00210643","MN",2020-10-28,NA,NA,NA,NA
"23975","USC00210643","MN",2020-10-29,NA,NA,NA,NA
"23976","USC00210643","MN",2020-10-30,NA,NA,NA,0
"23977","USC00210643","MN",2020-10-31,NA,NA,NA,0
"23978","US1MNKD0016","MN",2020-04-01,NA,NA,NA,NA
"23979","US1MNKD0016","MN",2020-04-02,NA,NA,NA,NA
"23980","US1MNKD0016","MN",2020-04-03,NA,NA,NA,NA
"23981","US1MNKD0016","MN",2020-04-04,NA,NA,NA,NA
"23982","US1MNKD0016","MN",2020-04-05,NA,NA,NA,NA
"23983","US1MNKD0016","MN",2020-04-06,NA,NA,NA,NA
"23984","US1MNKD0016","MN",2020-04-07,NA,NA,NA,NA
"23985","US1MNKD0016","MN",2020-04-08,NA,NA,NA,NA
"23986","US1MNKD0016","MN",2020-04-09,NA,NA,NA,NA
"23987","US1MNKD0016","MN",2020-04-10,NA,NA,NA,NA
"23988","US1MNKD0016","MN",2020-04-11,NA,NA,NA,NA
"23989","US1MNKD0016","MN",2020-04-12,NA,NA,NA,NA
"23990","US1MNKD0016","MN",2020-04-13,NA,NA,NA,NA
"23991","US1MNKD0016","MN",2020-04-14,NA,NA,NA,NA
"23992","US1MNKD0016","MN",2020-04-15,NA,NA,NA,NA
"23993","US1MNKD0016","MN",2020-04-16,NA,NA,NA,NA
"23994","US1MNKD0016","MN",2020-04-17,NA,NA,NA,NA
"23995","US1MNKD0016","MN",2020-04-18,NA,NA,NA,NA
"23996","US1MNKD0016","MN",2020-04-19,NA,NA,NA,NA
"23997","US1MNKD0016","MN",2020-04-20,NA,NA,NA,NA
"23998","US1MNKD0016","MN",2020-04-21,NA,NA,NA,NA
"23999","US1MNKD0016","MN",2020-04-22,NA,NA,NA,NA
"24000","US1MNKD0016","MN",2020-04-23,NA,NA,NA,NA
"24001","US1MNKD0016","MN",2020-04-24,NA,NA,NA,NA
"24002","US1MNKD0016","MN",2020-04-25,NA,NA,NA,NA
"24003","US1MNKD0016","MN",2020-04-26,NA,NA,NA,NA
"24004","US1MNKD0016","MN",2020-04-27,NA,NA,NA,NA
"24005","US1MNKD0016","MN",2020-04-28,NA,NA,NA,NA
"24006","US1MNKD0016","MN",2020-04-29,NA,NA,NA,99
"24007","US1MNKD0016","MN",2020-04-30,NA,NA,NA,0
"24008","US1MNKD0016","MN",2020-05-01,NA,NA,NA,0
"24009","US1MNKD0016","MN",2020-05-02,NA,NA,NA,5
"24010","US1MNKD0016","MN",2020-05-03,NA,NA,NA,NA
"24011","US1MNKD0016","MN",2020-05-04,NA,NA,NA,0
"24012","US1MNKD0016","MN",2020-05-05,NA,NA,NA,NA
"24013","US1MNKD0016","MN",2020-05-06,NA,NA,NA,41
"24014","US1MNKD0016","MN",2020-05-07,NA,NA,NA,0
"24015","US1MNKD0016","MN",2020-05-08,NA,NA,NA,NA
"24016","US1MNKD0016","MN",2020-05-09,NA,NA,NA,0
"24017","US1MNKD0016","MN",2020-05-10,NA,NA,NA,56
"24018","US1MNKD0016","MN",2020-05-11,NA,NA,NA,0
"24019","US1MNKD0016","MN",2020-05-12,NA,NA,NA,0
"24020","US1MNKD0016","MN",2020-05-13,NA,NA,NA,NA
"24021","US1MNKD0016","MN",2020-05-14,NA,NA,NA,NA
"24022","US1MNKD0016","MN",2020-05-15,NA,NA,NA,NA
"24023","US1MNKD0016","MN",2020-05-16,NA,NA,NA,NA
"24024","US1MNKD0016","MN",2020-05-17,NA,NA,NA,NA
"24025","US1MNKD0016","MN",2020-05-18,NA,NA,NA,NA
"24026","US1MNKD0016","MN",2020-05-19,NA,NA,NA,NA
"24027","US1MNKD0016","MN",2020-05-20,NA,NA,NA,NA
"24028","US1MNKD0016","MN",2020-05-21,NA,NA,NA,NA
"24029","US1MNKD0016","MN",2020-05-22,NA,NA,NA,NA
"24030","US1MNKD0016","MN",2020-05-23,NA,NA,NA,NA
"24031","US1MNKD0016","MN",2020-05-24,NA,NA,NA,NA
"24032","US1MNKD0016","MN",2020-05-25,NA,NA,NA,NA
"24033","US1MNKD0016","MN",2020-05-26,NA,NA,NA,NA
"24034","US1MNKD0016","MN",2020-05-27,NA,NA,NA,NA
"24035","US1MNKD0016","MN",2020-05-28,NA,NA,NA,NA
"24036","US1MNKD0016","MN",2020-05-29,NA,NA,NA,NA
"24037","US1MNKD0016","MN",2020-05-30,NA,NA,NA,NA
"24038","US1MNKD0016","MN",2020-05-31,NA,NA,NA,NA
"24039","USC00239056","MO",2020-01-01,NA,83,-83,0
"24040","USC00239056","MO",2020-01-02,NA,122,-83,0
"24041","USC00239056","MO",2020-01-03,NA,106,72,8
"24042","USC00239056","MO",2020-01-04,NA,100,-22,0
"24043","USC00239056","MO",2020-01-05,NA,61,-72,0
"24044","USC00239056","MO",2020-01-06,NA,139,-78,0
"24045","USC00239056","MO",2020-01-07,NA,100,-83,0
"24046","USC00239056","MO",2020-01-08,NA,106,-72,0
"24047","USC00239056","MO",2020-01-09,NA,122,-72,0
"24048","USC00239056","MO",2020-01-10,NA,139,61,373
"24049","USC00239056","MO",2020-01-11,NA,156,28,538
"24050","USC00239056","MO",2020-01-12,NA,28,-56,30
"24051","USC00239056","MO",2020-01-13,NA,0,-56,0
"24052","USC00239056","MO",2020-01-14,NA,56,-6,0
"24053","USC00239056","MO",2020-01-15,NA,94,6,0
"24054","USC00239056","MO",2020-01-16,NA,150,-17,0
"24055","USC00239056","MO",2020-01-17,NA,39,-28,0
"24056","USC00239056","MO",2020-01-18,NA,117,-28,295
"24057","USC00239056","MO",2020-01-19,NA,117,-44,0
"24058","USC00239056","MO",2020-01-20,NA,0,-117,0
"24059","USC00239056","MO",2020-01-21,NA,-39,-117,3
"24060","USC00239056","MO",2020-01-22,NA,11,-100,0
"24061","USC00239056","MO",2020-01-23,NA,6,-50,61
"24062","USC00239056","MO",2020-01-24,NA,0,-6,79
"24063","USC00239056","MO",2020-01-25,NA,33,-6,3
"24064","USC00239056","MO",2020-01-26,NA,78,-17,0
"24065","USC00239056","MO",2020-01-27,NA,117,-39,0
"24066","USC00239056","MO",2020-01-28,NA,150,-39,0
"24067","USC00239056","MO",2020-01-29,NA,17,-11,53
"24068","USC00239056","MO",2020-01-30,NA,11,-11,20
"24069","USC00239056","MO",2020-01-31,NA,33,-11,0
"24070","USC00239056","MO",2020-02-01,NA,56,-44,0
"24071","USC00239056","MO",2020-02-02,NA,106,-44,0
"24072","USC00239056","MO",2020-02-03,NA,239,-39,0
"24073","USC00239056","MO",2020-02-04,NA,178,17,290
"24074","USC00239056","MO",2020-02-05,NA,111,-6,71
"24075","USC00239056","MO",2020-02-06,NA,6,-33,112
"24076","USC00239056","MO",2020-02-07,NA,-17,-89,3
"24077","USC00239056","MO",2020-02-08,NA,56,-78,0
"24078","USC00239056","MO",2020-02-09,NA,78,-44,5
"24079","USC00239056","MO",2020-02-10,NA,150,28,175
"24080","USC00239056","MO",2020-02-11,NA,33,-6,5
"24081","USC00239056","MO",2020-02-12,NA,44,-6,23
"24082","USC00239056","MO",2020-02-13,NA,22,0,201
"24083","USC00239056","MO",2020-02-14,NA,6,-139,0
"24084","USC00239056","MO",2020-02-15,NA,0,-139,0
"24085","USC00239056","MO",2020-02-16,NA,89,-83,0
"24086","USC00239056","MO",2020-02-17,NA,139,22,0
"24087","USC00239056","MO",2020-02-18,NA,111,56,51
"24088","USC00239056","MO",2020-02-19,NA,56,-67,0
"24089","USC00239056","MO",2020-02-20,NA,89,-67,5
"24090","USC00239056","MO",2020-02-21,NA,39,-128,0
"24091","USC00239056","MO",2020-02-22,NA,56,-128,0
"24092","USC00239056","MO",2020-02-23,NA,83,-111,0
"24093","USC00239056","MO",2020-02-24,NA,78,11,218
"24094","USC00239056","MO",2020-02-25,NA,106,44,51
"24095","USC00239056","MO",2020-02-26,NA,50,-6,0
"24096","USC00239056","MO",2020-02-27,NA,11,-100,0
"24097","USC00239056","MO",2020-02-28,NA,72,-100,5
"24098","USC00239056","MO",2020-02-29,NA,94,-67,3
"24099","USC00239056","MO",2020-03-01,NA,139,-67,0
"24100","USC00239056","MO",2020-03-02,NA,156,0,97
"24101","USC00239056","MO",2020-03-03,NA,200,17,18
"24102","USC00239056","MO",2020-03-04,NA,167,-22,0
"24103","USC00239056","MO",2020-03-05,NA,133,-22,0
"24104","USC00239056","MO",2020-03-06,NA,189,-17,0
"24105","USC00239056","MO",2020-03-07,NA,122,-72,0
"24106","USC00239056","MO",2020-03-08,NA,139,-67,0
"24107","USC00239056","MO",2020-03-09,NA,194,-39,0
"24108","USC00239056","MO",2020-03-10,NA,150,50,99
"24109","USC00239056","MO",2020-03-11,NA,133,11,135
"24110","USC00239056","MO",2020-03-12,NA,189,33,180
"24111","USC00239056","MO",2020-03-13,NA,244,56,84
"24112","USC00239056","MO",2020-03-14,NA,89,22,64
"24113","USC00239056","MO",2020-03-15,NA,50,11,254
"24114","USC00239056","MO",2020-03-16,NA,28,6,0
"24115","USC00239056","MO",2020-03-17,NA,56,17,234
"24116","USC00239056","MO",2020-03-18,NA,139,39,102
"24117","USC00239056","MO",2020-03-19,NA,206,78,140
"24118","USC00239056","MO",2020-03-20,NA,189,128,300
"24119","USC00239056","MO",2020-03-21,NA,150,6,0
"24120","USC00239056","MO",2020-03-22,NA,117,6,0
"24121","USC00239056","MO",2020-03-23,NA,50,11,25
"24122","USC00239056","MO",2020-03-24,NA,144,50,56
"24123","USC00239056","MO",2020-03-25,NA,100,56,236
"24124","USC00239056","MO",2020-03-26,NA,139,56,0
"24125","USC00239056","MO",2020-03-27,NA,289,89,0
"24126","USC00239056","MO",2020-03-28,NA,256,139,0
"24127","USC00239056","MO",2020-03-29,NA,217,78,30
"24128","USC00239056","MO",2020-03-30,NA,200,11,0
"24129","USC00239056","MO",2020-03-31,NA,200,11,188
"24130","USC00239056","MO",2020-04-01,NA,178,0,10
"24131","USC00239056","MO",2020-04-02,NA,206,0,0
"24132","USC00239056","MO",2020-04-03,NA,211,72,15
"24133","USC00239056","MO",2020-04-04,NA,189,33,0
"24134","USC00239056","MO",2020-04-05,NA,72,33,3
"24135","USC00239056","MO",2020-04-06,NA,167,39,0
"24136","USC00239056","MO",2020-04-07,NA,228,39,0
"24137","USC00239056","MO",2020-04-08,NA,272,106,0
"24138","USC00239056","MO",2020-04-09,NA,317,44,0
"24139","USC00239056","MO",2020-04-10,NA,178,-39,0
"24140","USC00239056","MO",2020-04-11,NA,150,-39,0
"24141","USC00239056","MO",2020-04-12,NA,183,-6,74
"24142","USC00239056","MO",2020-04-13,NA,172,6,71
"24143","USC00239056","MO",2020-04-14,NA,89,0,64
"24144","USC00239056","MO",2020-04-15,NA,100,-56,0
"24145","USC00239056","MO",2020-04-16,NA,156,-56,0
"24146","USC00239056","MO",2020-04-17,NA,178,-28,5
"24147","USC00239056","MO",2020-04-18,NA,133,-56,0
"24148","USC00239056","MO",2020-04-19,NA,161,-44,61
"24149","USC00239056","MO",2020-04-20,NA,161,11,20
"24150","USC00239056","MO",2020-04-21,NA,217,17,84
"24151","USC00239056","MO",2020-04-22,NA,222,33,0
"24152","USC00239056","MO",2020-04-23,NA,150,56,211
"24153","USC00239056","MO",2020-04-24,NA,161,28,13
"24154","USC00239056","MO",2020-04-25,NA,217,39,107
"24155","USC00239056","MO",2020-04-26,NA,133,28,28
"24156","USC00239056","MO",2020-04-27,NA,200,28,0
"24157","USC00239056","MO",2020-04-28,NA,211,89,5
"24158","USC00239056","MO",2020-04-29,NA,256,117,236
"24159","USC00239056","MO",2020-04-30,NA,150,22,0
"24160","USC00239056","MO",2020-05-01,NA,217,17,0
